"scheme_id","scheme_name","category","level","state_ut","question","answer"
"SC-STU-015","Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations)","SC & ST","State","Uttar Pradesh","Who is eligible for Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations)?","Target group: Students of UP preparing for UPSC, UPPSC, NDA, CDS, JEE, NEET and other competitive examinations - significant SC/ST participation. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: As per the scheme's eligibility norms for economically weaker sections. Other conditions: UP domicile; enrolment in the identified target examination preparation; registration on the Abhyudaya portal; regular attendance in the free coaching classes Not eligible: Registration is free - no fee should be paid to any agent; benefits lapse with poor attendance"
"SC-STU-015","Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations)","SC & ST","State","Uttar Pradesh","What benefits/amount does Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations) give?","Free offline and online coaching with study material, mock tests and guidance by serving officers, removing the cost barrier of private coaching Headline value: 100% free coaching in all 75 districts plus free study material and online classes; some components provide a stipend/allowance for candidates Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-015","Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations)","SC & ST","State","Uttar Pradesh","How do I apply for Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations)?","Application mode: Online registration on the Abhyudaya portal; free of cost. Portal: https://abhyuday.up.gov.in. Documents needed: UP domicile; Aadhaar; educational qualification proof; category certificate (SC/ST) where applicable; bank account for stipend components. Helpline: District office of the nodal department listed under the application portal."
"SC-STU-016","Bihar Student Credit Card Scheme","SC & ST","State","Bihar","What is Bihar Student Credit Card Scheme (BSCC)?","Bihar Student Credit Card Scheme is a SC & ST scheme of Education Department, Government of Bihar (with the Planning and Development Department), implemented at the state level in Bihar. Type: State Sector credit scheme. Launched: 2016-17. Status: Active. It aims to help Students of Bihar, including SC/ST students, pursuing higher education after Class 12. Benefit: Education loan on easy terms with the State paying interest during the study period and offering repayment support, so that no student is denied education for want of money"
"SC-STU-016","Bihar Student Credit Card Scheme","SC & ST","State","Bihar","Who is eligible for Bihar Student Credit Card Scheme?","Target group: Students of Bihar, including SC/ST students, pursuing higher education after Class 12. Beneficiary type: Student. Age: Up to 25 years. Income limit: No family income ceiling for the scheme. Other conditions: Bihar resident; passed Class 12; admission to a recognised higher-education course (general, technical or professional) in Bihar or outside; not a defaulter Not eligible: Only one loan per student; course must be recognised; repayment responsibility shared between the student and the State"
"SC-STU-016","Bihar Student Credit Card Scheme","SC & ST","State","Bihar","What benefits/amount does Bihar Student Credit Card Scheme give?","Education loan on easy terms with the State paying interest during the study period and offering repayment support, so that no student is denied education for want of money Headline value: Loan up to Rs 4,00,000 per student for tuition and other expenses; simple interest of about 4% per annum; 50% of the interest paid by the State; if the loan and interest are repaid on time, the State pays half of the principal back; repayment over 7 years after the moratorium Funding pattern: State Government (interest support and repayment incentive) with bank credit."
"SC-STU-016","Bihar Student Credit Card Scheme","SC & ST","State","Bihar","How do I apply for Bihar Student Credit Card Scheme?","Application mode: Online application through the State's Student Credit Card portal, then district-level processing. Portal: https://www.7nishchayyuvaup.gov.in / Bihar Student Credit Card portal. Documents needed: Class 12 marksheet; admission letter/fee structure; Aadhaar; residence proof; bank account; caste certificate for SC/ST records; photographs. Helpline: Bihar Student Credit Card helpline; DRCC district offices."
"SC-STU-017","Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE)","SC & ST","State","Rajasthan","What is Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE) (Rajasthan SJE PMS)?","Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE) is a SC & ST scheme of Social Justice and Empowerment Department, Government of Rajasthan, implemented at the state level in Rajasthan. Type: State Sector + Centrally Sponsored. Launched: Not specified. Status: Active. It aims to help SC/ST students from Class 11 to PG and professional courses in Rajasthan. Benefit: Maintenance allowance plus fee reimbursement (with State top-ups) for SC/ST students continuing after Class 10"
"SC-STU-017","Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE)","SC & ST","State","Rajasthan","Who is eligible for Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE)?","Target group: SC/ST students from Class 11 to PG and professional courses in Rajasthan. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: Family annual income up to Rs 2,50,000 for SC/ST (as per central norms). Other conditions: Rajasthan domicile; regular course in a recognised institution; caste and income certificates; attendance conditions Not eligible: Students in unrecognised institutions or drawing another scholarship for the same course"
"SC-STU-017","Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE)","SC & ST","State","Rajasthan","What benefits/amount does Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE) give?","Maintenance allowance plus fee reimbursement (with State top-ups) for SC/ST students continuing after Class 10 Headline value: Maintenance allowance of Rs 230-1,200 per month by course/hostel status plus full compulsory fees; State top-ups on central rates as notified Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-017","Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE)","SC & ST","State","Rajasthan","How do I apply for Rajasthan Post-Matric Scholarship and fee concession for SC/ST students (SJE)?","Application mode: Online through the SJE Rajasthan scholarship portal. Portal: https://sje.rajasthan.gov.in. Documents needed: Caste certificate; income certificate; Aadhaar; bank account; marksheets; institution verification; Jan Aadhaar. Helpline: District office of the nodal department listed under the application portal."
"SC-STU-018","Odisha Post-Matric Scholarship and Green Passage style fee support for SC/ST students","SC & ST","State","Odisha","What is Odisha Post-Matric Scholarship and Green Passage style fee support for SC/ST students (Odisha PMS (SC/ST))?","Odisha Post-Matric Scholarship and Green Passage style fee support for SC/ST students is a SC & ST scheme of ST and SC Development Department, Government of Odisha, implemented at the state level in Odisha. Type: State Sector + Centrally Sponsored. Launched: Not specified. Status: Active. It aims to help SC and ST students from Class 11 to higher and professional education in Odisha. Benefit: Fee reimbursement with maintenance allowance for SC/ST students, alongside the State's merit scholarship stream (e-Medhabruthi) for higher education"
"SC-STU-018","Odisha Post-Matric Scholarship and Green Passage style fee support for SC/ST students","SC & ST","State","Odisha","Who is eligible for Odisha Post-Matric Scholarship and Green Passage style fee support for SC/ST students?","Target group: SC and ST students from Class 11 to higher and professional education in Odisha. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: Family annual income up to Rs 2,50,000 for SC/ST. Other conditions: Odisha domicile; regular course in a recognised institution; caste and income certificates; applications through the State student academic management system Not eligible: Students in non-recognised institutions; duplicate scholarship claims"
